run_folder,video_number,r_local_cm,r_global_cm,tau_sec,autocorr,min_lag_sec,max_lag_sec,persistence_threshold,source_csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.06673333,0.8657736799,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.1001,0.8407437896,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.13346667,0.7984915251,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.16683333,0.7660618274,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.2002,0.7403554849,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.23356667,0.718588524,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.26693333,0.6894342417,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.3003,0.6706442153,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.33366667,0.6616170061,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.36703333,0.6310701309,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.4004,0.6229138152,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.43376667,0.6085893929,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.46713333,0.5954460815,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.5005,0.5917119859,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.53386667,0.5721923714,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.56723333,0.5490267061,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.6006,0.5271574103,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.63396667,0.5076219981,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.66733333,0.4840517506,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.7007,0.4648212094,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.73406667,0.4520228039,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.76743333,0.4383728557,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.8008,0.4277259079,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.83416667,0.4205156609,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.86753333,0.4065064173,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.9009,0.4029515377,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.93426667,0.3931589553,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,0.96763333,0.3854424526,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.001,0.3806880053,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.03436667,0.3754089493,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.06773333,0.3656634484,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.1011,0.3574781238,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.13446667,0.349274906,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.16783333,0.3297283619,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.2012,0.3115574351,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.23456667,0.3018903385,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.26793333,0.2882476323,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.3013,0.2761042102,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.33466667,0.2639009352,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.36803333,0.2564324964,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.4014,0.2549540967,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.43476667,0.2530436222,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.46813333,0.2457530892,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.5015,0.2407879942,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.53486667,0.2349454497,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.56823333,0.2259486373,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.6016,0.2280803257,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.63496667,0.2286174401,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.66833333,0.2197532261,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.7017,0.2138298711,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.73506667,0.1966971616,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.76843333,0.1910827587,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.8018,0.1860895135,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.83516667,0.1687832475,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.86853333,0.1592291606,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.9019,0.1544646984,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.93526667,0.1487259236,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,1.96863333,0.1409243608,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130056_video03_target60cm,3,60.0,60.0,2.002,0.1452430669,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130056_video03_target60cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.0,1.0,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.03336667,0.7554229388,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.06673333,0.6786452928,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.1001,0.6324179116,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.13346667,0.5870636117,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.16683333,0.5400959924,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.2002,0.4859642002,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.23356667,0.4627138749,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.26693333,0.3829069373,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.3003,0.3399260197,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.33366667,0.2886247465,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.36703333,0.24139573,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.4004,0.2074026289,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.43376667,0.1758959566,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.46713333,0.1636968271,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.5005,0.1078360111,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.53386667,0.1156168215,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.56723333,0.0862180635,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.6006,0.1013903812,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.63396667,0.0984660165,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.66733333,0.0878255377,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.7007,0.1000484313,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.73406667,0.07539932,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.76743333,0.0923126356,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.8008,0.0926830262,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.83416667,0.0734924701,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.86753333,0.0673556289,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.9009,0.055018449,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.93426667,0.0686426541,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,0.96763333,0.0390473819,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.001,0.0415097605,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.03436667,0.0256287684,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.06773333,0.0106976057,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.1011,0.0144241014,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.13446667,0.01171746,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.16783333,0.0018939767,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.2012,-0.0185241935,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.23456667,-0.0177076704,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.26793333,-0.0309761385,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.3013,-0.0351718676,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.33466667,0.0078724889,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.36803333,0.0111250903,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.4014,0.0188286912,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.43476667,0.00902578,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.46813333,0.0186386409,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.5015,0.0226409336,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.53486667,0.0252072145,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.56823333,0.0559317168,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.6016,0.0553802874,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.63496667,0.0603842489,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.66833333,0.0384193259,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.7017,0.0402269889,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.73506667,0.037059711,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.76843333,0.0185614717,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.8018,0.0142861839,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.83516667,-0.0035222533,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.86853333,-0.0120075153,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.9019,-0.0672709333,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.93526667,-0.0570471542,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,1.96863333,-0.061544136,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
run_20260603_130215_video04_target90cm,4,90.0,90.0,2.002,-0.0742744586,0.1001,2.002,0.1,C:\tail_analysis\results_radial_autocorr_spatial_extension\run_20260603_130215_video04_target90cm\center_autocorr_curve.csv
